int value, function name, lib name, file name, line number, depth, token str, in loop, in conditional, is var, is callexpr, is enum, error func called, callexprs in block, is last, error handling , Is Error Handling (Manual Inspection) , 
None, lexbor_bst_insert_not_exists, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 160, 2, " entry", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_insert_not_exists, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 167, 4, " entry->right", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_insert_not_exists, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 177, 4, " entry->left", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_insert_not_exists, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 184, 0, "NULL", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_bst_search, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 192, 2, " scope", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_search, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 202, 0, "NULL", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_bst_search_close, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 213, 2, " scope", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_search_close, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 224, 0, " max", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_bst_remove, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 244, 0, "NULL", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_bst_remove_close, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 283, 0, "NULL", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_bst_remove_by_pointer, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 303, 1, " value", False, True, True, False, False, False, 1, False, Needs Manual Analysis
None, lexbor_bst_remove_by_pointer, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 404, 0, " value", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_mraw_data_size, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/mraw.h, 68, 0, " *((size_t *) (((uint8_t *) data) - (((sizeof(size_t)%sizeof(void*))!=0)?sizeof(size_t)+(sizeof(void*)-(sizeof(size_t)%sizeof(void*))):sizeof(size_t))))", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_mraw_dup, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/mraw.h, 87, 0, " data", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_mraw_reference_count, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/mraw.h, 93, 0, " mraw->ref_count", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_str_data, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/str.h, 189, 0, " str->data", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_str_length, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/str.h, 195, 0, " str->length", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_str_length_set, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/str.h, 218, 2, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_str_length_set, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/str.h, 225, 0, " str->data", False, False, True, False, False, False, 0, True, Needs Manual Analysis
0, lexbor_serialize_length_cb, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/serialize.c, 15, 0, " LXB_STATUS_OK", False, False, False, False, True, False, 0, True, Needs Manual Analysis
0, lexbor_serialize_copy_cb, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/serialize.c, 26, 0, " LXB_STATUS_OK", False, False, False, False, True, False, 1, True, Needs Manual Analysis
None, lexbor_utils_power, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/utils.c, 24, 0, " res", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_utils_hash_hash, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/utils.c, 42, 0, " hash", False, False, True, False, False, False, 0, True, Needs Manual Analysis
3, lexbor_avl_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 48, 1, " LXB_STATUS_ERROR_OBJECT_IS_NULL", False, True, False, False, True, False, 0, False, True
9, lexbor_avl_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 54, 1, " LXB_STATUS_ERROR_WRONG_ARGS", False, True, False, False, True, False, 0, False, True
None, lexbor_avl_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 79, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 87, 0, " avl", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_avl_node_make, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 95, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_node_make, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 101, 0, " node", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_avl_node_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 115, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_node_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 122, 0, " node", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_avl_node_height, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 128, 0, " (node) ? node->height : 0", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_avl_node_balance_factor, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 134, 0, " (lexbor_avl_node_height(node->right)
            - lexbor_avl_node_height(node->left))", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_avl_node_rotate_right, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 167, 0, " node", False, False, True, False, False, False, 2, True, Needs Manual Analysis
None, lexbor_avl_node_rotate_left, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 189, 0, " node", False, False, True, False, False, False, 2, True, Needs Manual Analysis
None, lexbor_avl_node_balance, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 216, 3, " parent->right", False, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_node_balance, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 220, 3, " parent->left", False, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_node_balance, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 236, 3, " parent->right", False, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_avl_node_balance, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/avl.c, 240, 3, " parent->left", False, True, True, False, False, False, 0, False, Needs Manual Analysis
